support,itemsets
0.010016390457111637,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG CARS BLUE', 'STRAWBERRY CHARLOTTE BAG'})"
0.011291203788016754,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED SPOTTY', 'LUNCH BAG SUKI DESIGN'})"
0.013719419656407454,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED SPOTTY', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010562739027499544,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED SPOTTY', 'STRAWBERRY CHARLOTTE BAG'})"
0.010987676804467918,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG RED SPOTTY', 'WOODLAND CHARLOTTE BAG'})"
0.010502033630789777,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG SPACEBOY DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.0121410793419535,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010380622837370242,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG'})"
0.010502033630789777,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG'})"
0.01116979299459722,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010623444424209313,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.017968797426091178,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG'})"
0.017543859649122806,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.015965519334668853,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG'})"
0.010016390457111637,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'CHOCOLATE HOT WATER BOTTLE', 'HOT WATER BOTTLE TEA AND SYMPATHY'})"
0.010077095853821405,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE', 'CREAM HANGING HEART T-LIGHT HOLDER'})"
0.010319917440660475,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'JAM MAKING SET PRINTED'})"
0.010623444424209313,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'JAM MAKING SET WITH JARS', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.010259212043950708,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'JUMBO BAG RED RETROSPOT', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.018272324409640016,"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})"
0.029745644387786076,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})"
0.019850664724093973,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER'})"
0.010744855217628847,"frozenset({'REGENCY TEA PLATE ROSES', 'REGENCY TEA PLATE GREEN', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.010623444424209313,"frozenset({'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE GREEN', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.010866266011048382,"frozenset({'REGENCY TEA PLATE ROSES', 'ROSES REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})"
0.01019850664724094,"frozenset({'HAND WARMER BIRD DESIGN', 'HAND WARMER SCOTTY DOG DESIGN', 'HAND WARMER OWL DESIGN'})"
0.010319917440660475,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER BASIL', 'HERB MARKER MINT'})"
0.010502033630789777,"frozenset({'HERB MARKER BASIL', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})"
0.01019850664724094,"frozenset({'HERB MARKER THYME', 'HERB MARKER BASIL', 'HERB MARKER MINT'})"
0.01044132823408001,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER BASIL', 'HERB MARKER ROSEMARY'})"
0.010319917440660475,"frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY', 'HERB MARKER BASIL'})"
0.010805560614338615,"frozenset({'HERB MARKER THYME', 'HERB MARKER BASIL', 'HERB MARKER ROSEMARY'})"
0.010744855217628847,"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})"
0.010502033630789777,"frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY', 'HERB MARKER MINT'})"
0.010866266011048382,"frozenset({'HERB MARKER THYME', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT'})"
0.011048382201177685,"frozenset({'HERB MARKER THYME', 'HERB MARKER PARSLEY', 'HERB MARKER ROSEMARY'})"
0.010016390457111637,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'JAM MAKING SET WITH JARS', 'JAM MAKING SET PRINTED'})"
0.010987676804467918,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'JAM MAKING SET WITH JARS', 'JAM MAKING SET PRINTED'})"
0.012323195532082802,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.010077095853821405,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG APPLES', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.01019850664724094,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG APPLES'})"
0.010623444424209313,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.018575851393188854,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.010866266011048382,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.01141261458143629,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
0.01384083044982699,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.013658714259697688,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
0.011655436168275359,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.014326473623505129,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.01044132823408001,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.011351909184726523,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.013294481879439083,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.017665270442542343,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.011048382201177685,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})"
0.018393735203059553,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.01019850664724094,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.011655436168275359,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010805560614338615,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010866266011048382,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.011048382201177685,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.01384083044982699,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010016390457111637,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SKULLS'})"
0.010319917440660475,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})"
0.013719419656407454,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.010805560614338615,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG ALPHABET', 'JUMBO BAG APPLES'})"
0.010866266011048382,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG ALPHABET', 'JUMBO BAG APPLES'})"
0.0121410793419535,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.011958963151824197,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG ALPHABET', 'JUMBO BAG RED RETROSPOT'})"
0.010623444424209313,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG ALPHABET', 'JUMBO BAG RED RETROSPOT'})"
0.010926971407758149,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.012323195532082802,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG ALPHABET', 'JUMBO BAG RED RETROSPOT'})"
0.012323195532082802,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG ALPHABET'})"
0.012930249499180478,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PEARS'})"
0.015479876160990712,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})"
0.01408365203666606,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES', 'JUMBO BAG PEARS'})"
0.010077095853821405,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PEARS', 'LUNCH BAG APPLE DESIGN'})"
0.016693984095186062,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.010623444424209313,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})"
0.011351909184726523,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.012687427912341407,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})"
0.01189825775511443,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.01189825775511443,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010137801250531172,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.015115643780732107,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.012990954895890245,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.012687427912341407,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.014690706003763735,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.011048382201177685,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})"
0.016511867905056758,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.010805560614338615,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})"
0.010319917440660475,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.014690706003763735,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES'})"
0.01019850664724094,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES'})"
0.011109087597887451,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG APPLES', 'LUNCH BAG APPLE DESIGN'})"
0.011230498391306987,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG APPLES', 'LUNCH BAG VINTAGE DOILY'})"
0.010137801250531172,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG APPLES', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.011230498391306987,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES'})"
0.012323195532082802,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010016390457111637,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SKULLS'})"
0.010259212043950708,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG VINTAGE DOILY', 'LUNCH BAG APPLE DESIGN'})"
0.01019850664724094,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG DOLLY GIRL DESIGN', 'JUMBO BAG RED RETROSPOT'})"
0.011291203788016754,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.010987676804467918,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.010562739027499544,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG OWLS'})"
0.01238390092879257,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG OWLS', 'JUMBO BAG RED RETROSPOT'})"
0.012262490135373035,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG PEARS', 'JUMBO BAG RED RETROSPOT'})"
0.011048382201177685,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PEARS', 'JUMBO BAG RED RETROSPOT'})"
0.013598008862987919,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PEARS'})"
0.01657257330176653,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.012323195532082802,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010137801250531172,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.01335518727614885,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.012748133309051175,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
0.017847386632671644,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.014265768226795362,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.015661992351120015,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.013537303466278152,"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.013598008862987919,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.011534025374855825,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.018575851393188854,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.02161112122867723,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.014630000607053967,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS'})"
0.02355369392338979,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.010319917440660475,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.01189825775511443,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.013233776482729314,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.013780125053117221,"frozenset({'RECYCLING BAG RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})"
0.01068414982091908,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.013598008862987919,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.013051660292600012,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010562739027499544,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK POLKADOT'})"
0.010502033630789777,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.011655436168275359,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
0.011655436168275359,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG TOYS', 'JUMBO BAG PINK POLKADOT'})"
0.010987676804467918,"frozenset({'JUMBO BAG TOYS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.011716141564985127,"frozenset({'JUMBO BAG TOYS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
0.010259212043950708,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PINK POLKADOT'})"
0.0145692952103442,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.010077095853821405,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})"
0.01584410854124932,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
0.01068414982091908,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})"
0.018029502822800948,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.011837552358404663,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})"
0.010319917440660475,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'RECYCLING BAG RETROSPOT'})"
0.01019850664724094,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO BAG PINK POLKADOT', 'LUNCH BAG PINK POLKADOT'})"
0.01578340314453955,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.011776846961694894,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.011473319978146056,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.016511867905056758,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.01529775997086141,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})"
0.012566017118921873,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.011109087597887451,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010259212043950708,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010502033630789777,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI'})"
0.013415892672858616,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.010259212043950708,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010137801250531172,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.010016390457111637,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.012080373945243732,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.017786681235961877,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.01602622473137862,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
0.011594730771565592,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.012019668548533965,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.014508589813634433,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})"
0.010077095853821405,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.013415892672858616,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.010016390457111637,"frozenset({'LUNCH BAG RED SPOTTY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})"
0.01311236568930978,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})"
0.012748133309051175,"frozenset({'JUMBO BAG TOYS', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.013901535846536757,"frozenset({'JUMBO BAG TOYS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})"
0.017118921872154434,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG RED RETROSPOT'})"
0.011716141564985127,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.012748133309051175,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})"
0.010016390457111637,"frozenset({'JUMBO BAG VINTAGE DOILY', 'JUMBO BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})"
0.01311236568930978,"frozenset({'JUMBO BAG VINTAGE DOILY', 'LUNCH BAG RED SPOTTY', 'JUMBO BAG RED RETROSPOT'})"
